Rating,Ulasan
5,gem nya bagus tapi terlalu tinggi memori yg di pakal
5,makin banyak fitur makin bagus
1,kok gw curiga ini game udh disetting ya masa tinggal bintang satu lagi ranknya naik eh malah dikalahin sih? sekarang malah jadi turun dari gm 1 ke gm 4
5,Saya suka dan saya jadi sering main ML dia itu gamenya seruuu
1,kalah terus dapat nya aja tim bot
5,karena aku senang main sama moonton 😁🫰
5,gamenya jelek tapi bagus
1,"stuck di legends 2 cooo, kurang 1 bintang naik ke legends 1 malah kalahh (gituu terus)"
5,𝘴𝘢𝘺𝘢 𝘣𝘪𝘴𝘢 𝘮𝘦𝘯𝘤𝘢𝘱𝘢𝘺 𝘳𝘢𝘯𝘬 𝘦𝘱𝘪𝘬 𝘥𝘢𝘯 𝘴𝘢𝘺𝘢 𝘫𝘶𝘨𝘢 𝘱𝘳𝘰 𝘣𝘦𝘳𝘮𝘢𝘪𝘯 𝘮𝘦𝘮𝘢𝘬𝘢𝘺 𝘥𝘺𝘳𝘰𝘵
1,buriq game moba
4,"saya mau complen soal tim dan lawan, kadang suka dpt tim kurang bisa main dan musuh yg sangat jago, saya mohon perbaiki, grafik sudah bagus tpi klo pemilihan tim tidak seimbang maka semua yg memainkan game ini akan merasa kesal sampai berkata kasar, maaf klo ada salah kata🙏 saya cuma ingin draf yg seimbang di rank epik sampai imortaly🙏"
5,game nya bagus tapi tolong kalo macsmaking nya yang adil dan sama rata
5,mm I like it 👍 moonton selalu mengasih owe menang💫
5,game ini sangat seru dan tidak membosankan
5,PLEASE LAH MOONTOON SAYA CAPE DENGAN DARK SISTEM
5,permai nan ini sangat seru ml bukan sekadar gem habis di putusin ayang main ml
1,matchmaking benerin tentod
1,lostrek beban semua timnya
1,game ini gc kya yg dulu baunty lawan tk seimbang dgn player pemula😓
5,game nya Bagus banget ada Naruto nya GG
5,kenapa punya saya gak di update🙏🙏
1,gak hebat tim trol Mulu moonton aku dari ml maad tolong kasih tim yg kuat henat
1,aku ngge gas ga bisa masuk
5,bagus
1,montoon. game ini ngaco tidak mampu mendeteksi pelanggaran dalam pertarungan. hanya mampu menanggapi laporan
4,bagus
1,"match making busuk, masa teman se team semua mentok legend ,musuh ex glory semua ,ya gak seimbang"
1,karna suka lemot
5,Lumayan bisa gapake paket Dan juga tapi kok aku belum X naruto ya
4,game nya seru banget tapi sistem selalu kasih musuh yang jago sama bintang ku turun naik aja. kalau mau main game ini siap kan mental kamu karena di game nanti ada banyak rintangan.
1,"banyak banget joki dan cheaternya. percuma dilaporkan cheat, tetap gak kena banned."
5,game GGGG
5,Sangat seru
1,eh moonton dengerin nih ya gw bangun jam 3 buat push rank bukan pull rank anying lama lama cape gw cok
5,game ini bagus banget
5,gamenya bagus tapi agak sedikit lag ya
1,penuhin memori hp sj main game setingan burik begini. oke sudah aku hapus kau dari hpku game burik tetap 1star yg aku kasih karna ga perubahan sama sekali setingan ini game. 300macth ga ada naik star sama sekali dsitu situ saja kan lawak setingannya. buang buang kuota waktu dan batreku saja main ini game. beybey moonton. wasaalaaaaammmm
1,bug apaan ini MOONTON gw udah download datanya tapi costom ui nya gak bisa di edit anjir tolong lah gw baru come back main ML nih tolong kalo bisa di pisah download costom ui nya masa gw udah download datanya costom ui nya gak bisa di edit kek mana gitu 🙁
1,"payah mobile legend makin ke sini makin ngaco makin gak asik drafpick 10x ketemu tim di kasih sistem dark moonton teros, sama bug di sinyal tadi nya ping ijo mentereng tau tau langsung anjlok ke ping merah merona 250ms"
5,bagus keren
1,"apa ini, laporan ketika lawan/teman afk tidak di respon/sudah pasti cuma 5 kurang nya kredit skor. tim sangat2 tidak seimbang. jaringan bagus tapi tiba2 leg. montoon sangat2 melindungi kredit skor dark sistem. change yg sangat2 jelek"
1,game gak jelas Player bodoh tolong di banned capek push 24jam dapet tim gak jelas
5,moontoon game ini bagus
1,"banyak bot nyusahin pemain, turun bintang terus. uninstall ajaa yg maen game ml ini nyusahin dan bikin kesel doang !!! dari dulu begini bae moonton moonton !!!"
5,saya sangat menyukai game ini
1,terlalu banyak bug dan dark system
1,game sampah tim ngtrolll tidak ada tindakan keras dari developer nya malahan di biarkan aja udah jelas yang paling banyak merusak game ini ya Player yang suka ngetroll
5,gilaaaa game ini bagus banget sampe aku ketagihan mainnya pulang sekolah main mobile legends pulang ngaji main ini lagi pokoknya game ini seru banget ku kasih bintang lima
5,"game bikin stres , gila , t"
1,lose treak Mulu
1,SISTEM GAME GJLS KEBANYAKAN PLAYER HAMA
1,saya main udh 8 tahun main ML TPI seumur umur blm pernah rasain hoki pas spin coba moonton ksih sya hoki sekali pliss 🥺🥺🤲
1,sangat menggangu kehidupan sosial
5,permainan yang sangat bagus
4,apalah monton itu loh aku min di renk sama temen itu renk ku lejend kan musuh nya mitik apa pulak aku aja 2bulan musuh nya mitik deck monton ojok garep sekin Kabeh gawe cit tambah Beta burik geramnya mau gua hapos itu gem
1,game apaan pembagian pemainnya ga jelas tiap mau naik rank di kasi yg susah baru tim gw sendiri tim trol kocak
5,"Overall the game is good, in terms of graphics, concept, rank, there are lots of things, there is only 1 system that makes players annoyed, namely the dark system, often called the dark system because we meet the team or enemies whose rank is not equal to our rank or not the same rank, making the game more difficult and more complex, but the game is still good until now, especially with the Naruto Collab it's so much fun, i've been playing this game since 2022, no problems, best game all time"
1,gak jelas game nya banyak kali kamboja
1,"Game gak jelas team gak seimbang, musuh dapet team jago team gw gak bisa main ini sistem nya kekmana?"
1,bug sinyal makin parah game rusak percuma tolong semua pemain hapus aja game rusak ini gak guna moonton miskin bug sinyal makin parah EMG gak guna ini game
1,ORANG2 DI SERVER SAYA DARK SISTEM SEMUA
1,"Hei moonton, perbaiki game anda ini. Jangan cuma event skin saja, pertama sering lag atau PING naik turun. Saya main PUBG jaringan lancar. Ini ketika battle war tiba-tiba PING down, & kedua banyak player cheat berbagai macam di game anda ini. Jadi di seasion sekarang ini tidak rekomendasi untuk para player modal habiskan uang beli skin mahal hero anda di game ini. Perbaiki system game anda segera atau anda akan kehilangan player yang sudah lama bermain & sudah menghabiskan uang di game anda."
1,"playernya 0 atittude, mending main PUBG/HOK."
1,"game gak imbang, dapet musuh gak imbang trus, mana tiba tiba lag padahal signal full, unistal aja dah"
1,"game asu, matchmaking rank tidak adil sama sekali, kemampuan player beda jauh saat bermain, sinyal kek poke kalau gk bagus dikit ngelag"
1,game kaya mmk gaush di mainin
3,game nya udah monoton bro gitu gitu ae
5,gamenya bagus apa lagi semua skinnya jadi aku kasih bintang 5 ya
1,game burikkk
1,banyak dark sistem gak dapat duit juga
4,"Please change the requirement to activate the passive dire hit from providing effect control to providing debuff effect, and also provide a cooldown indicator :3"
5,wow
1,Game perusak mental kalau cari tim tuh yang bener lah masa nyari tim yang main mm semua atau nggak main mage semua. nyari tim juga yang sesuai dong sam skill kita yang sebelumnya
5,"Moonton..... tolong kembalikan mode² lama dari mlbb seperti survival, dll"
2,"woyy moonton pliss lah kalo kasih musuh itu yg setara lah masa musuh mantan imo tim penghuni asli mawi , tolong lah di perbaiki sistem nyaaa, kalo sudah waras ini game gw kasih b5"
1,game sampah
1,"tiap hari di kasi los trek terus, gimana si kantor nya mending jangan main ml dari pada los trek terus menerus, sudah ad yg mengakui bahwa pernah los trek 10x kenapa si, padahal kan gem mau menghibur dan mencari uang buat Ngonten palah di kasi los trek terus menerus,moonton Mobile Legends: Bang Bang gimana kerjanya cuma dapet cuan dari colab sama Naruto ceh"
1,benerin sistem matchmaking nya tolol !
5,game ramah lingkungan
5,game nya seru dan bagus aku merasa main di laga 😎😎
1,"Game jelekkk sistem match making ya gak masuk akall,game moba terburukk makin laris malah makin tolol sistem nyaa belum lgi soal jaringan,game rusak"
1,jaringan buruk walaupun pakai 5G. team selalu dapat yang dark sistem. perilaku buruk ga pernah di ban. lolos terus. pemain solo ga senang akan ini. jaringan tiba tiba merah. perbaiki jangan banyakin jualan kalian !!!!!!!! paham disitu moonton!!!!
5,trims kasih
1,Keren
1,moonton udah keterlaluan masak maen semalaman cuma nambah stresss doang😭
5,sangat bagus
5,mantap
5,game nya sangat seru bisa bertemu dengan bnyk player beragam
1,Udh main bertahun tahun Sistemnya masih suka ga jelass moonton aneh 😒
1,"game gk jelas, gue diem malah kena ban gara² laporan chat gk pantes... kocak kocak"
5,dapetin jiraya
2,"woy developer ini kenapa Hero gw jalan sendiri Mulu ya padahal jaringan ijo dan Hero dan Minion di sekitar biasa aja g delay dan jalan"" sendri"
1,"pas mau log out, terus buka ke aplikasi email buat liat Kodenya pas balik ke Mobile Legend nya balik lagi ke restart kan jadi nggak jadi isi kode"
5,mantap
1,"Terimakasih monoton untuk semuanya,jaringan di bikin lag, di bikin kalah terus, terimakasih udh nemenin selama ini, saya waktu nya untuk pensiun , game sampah goodbay"
1,"game sampah kalo ketmu tim egois,kalau ketemu musuh rank nya lebih tinggi gak sportif ini game"
1,gw download ulang ml kok aneh GK bisa masuk estrak estrak data GK jls GK bisa masuk
4,"game asik, gak bosan"
1,"lu ngasih musuh ama team gw ga seimbang,lu kasih gw musuh mainya bagus2 sedangkan team gw bego2 udah lose trek puluha gw bintang 47 jadi 35 mau naik glory aja susahnya minta ampun mesti dapet team ampas mulu"
1,game aneh bikin sakit jiwa
1,"gw maen 5 jam cuma buat turun 3 bintang, gamenya udah rusak sama Player jokian"
5,game moba favorit saya
5,mantap men
4,yah bagus sih tapi jaringannya itu ngelag banget JD ny suka mati
1,"e moonton, ngasi tim tu ngotak dikit Napa, musuh nya mantan imortal tim nya honor, ini tim moonton ngantuk apa gimana?mabuk kah"
5,makin oke aja ini game
1,apa lah ini moton menang satu kali seterus ny di kasih lawan yg Kuwat Kuwat malah aku di kasih tim yg bot kasih bintang satu aja kasih lah tim oke ih apa lah monton aku di kasih menang satu kali malah kalah Kuwat banget ih kesel Ben aja akun aku sana ah gak suka woy monton kasih lah tim yg ok janga kasih tim bocil Mulu yg baru belajar apa lah monton lama lama guwa hapus lu
1,GAME TOLOL
1,game komtolllll
1,montoon tai..
1,match nya gak adil bnr
1,"game aneh.. player lol . banyak darksystem... banyak. bocil aneeeeh gak bisa mm pake mm huntu dasar . nih id nya tolong ban 16105 nick name RRQ""ayam jago"
5,mantap
1,asuu
1,jaringannya benerin lagi napa bang buset dah gakuat ini kita
1,game ga jelasssss solo lostrike muluu
5,kena inih ml nya sering ngeleg kalo kaya ginih suka Hapis ajah ml nya dari monton
2,"sehat""papi muntun ngasih tim gada yg bener"
1,"game sampah, developer bobrok, gw abis main sama temen sekitar jam 01.20 WIB Rabu, 07 Mei 2025. Sebenernya udah curiga semenjak draft, soalnya s4 sama s5 itu gak masuk akal, hero pool nya ga ada mathilda tiba"" ambil mathilda dengan PD nya(s5), terus yg s4 pick guin ya gw gak begitu curiga sih, pas dalem match ya mereka main normal aja, sampe mid game yg beneran kacau, pas udah end game gw cek lah tuh mereka berdua, ya emang beneran mereka match 0 tapi like nya udah nyampe jutaan, level kolektor0"
1,gw jago masak match matching kayak ee tolong perbaiki masak honor Mabar ditemuin sm lejen
1,"ga usah dimainin aja, tambah ga jelas game nya"
5,ok
1,MATCH MAKING BENERIN NEMUIN RANDOM SAMA ORANG TOLOL
1,"match makingnya tidak adil masa banyak lose streak daripada menangnya, semoga kedepannya lebih baik ya"
2,"saya kecewa dengan sistem game ini,intinya saya kalah sampe 5 kali berturut-turut karena saya dapat tim yang beban dan tim lawan sangat kuat dan tidak seimbang, TOLONG di perbaiki lagi Mobile Legends nya agar sportif bisa aduh mekanik yang sengit agar bisa orng"" bisa betah main Mobile Legends, ini keluh kesah saya,, Terimakasih🙏"
1,tolol dark sistem makin merajalela
5,seru banget
1,"game GK jelas,, arogitmanya sudah diatur sama sistem mau main setengah mati pun ttp segitu dpt.. menang kala doang. kadang jaringan GK jelas, pas war ngeleg minta ampun. matcmaking kadang gagal sampe 3 x, baru bisa masuk. eh pas masuk, dpt tim busuk buta map intinya ini game gaje, dan udh ku uninstall."
2,ngasih team yang bener game kocak cape gendong dark sistem mulu
1,Gema babi kasi tim gax jelas
5,my boy
1,game dark
1,"main ini di jamin nambah dosa, malah jdi orng setres, di kasi tim nya pasti yg oneng, musuh nya nauzubillah, yg main ini, di jamin malah makin banyak pikiran"
1,KEBANYAKAN LAWAN ROBOT
1,"game aneh pilihin tim aja GK bener main 9x kalah 7x ketemu jilong mulu. tolong lh perbaiki jangan cuma keluarin skin mulu tapi game nya hancur tiap main ketemu bocah, hyper jilong, Hanabi, balmon xp itu Hero gak guna Sama sekali di hapus aja biar GK nyusahin orang lain capek main tiap hari lebih banyak kalah daripada menang. trus kalau milihin musuh sama tim yg seimbang biar kalau kalah GK sakit hati karna gendong"" sendiri. tim kocak kill 0 mati 12. ""MOONTON KOCAK CUMA MIKIRIN DUIT"""
2,kedua team tidak seimbang dan memihak ke team yang top up.
5,terkece di tahun ini
1,this game very not good erase this game.thanks
1,"mobile legend parah skrg... GK BS pke voice chat..👎👎 hapus aja game ini,, masak pke hp resmi 14c msh gk bs... GK layak ad playstore"
1,"Parah mau naek rank aja selalu dapet team yg egois, bikin kesel mainya game tolol"
5,sejauh ini tetap keren... tapi utamakan keseimbangan harus tetap netral jangan berat sebelah agar tetap banyak peminat baru.
5,Aaahhh..moontoon kadang gak gak adil...heran stiap mau naik ke rank berikutnya susah banget..
1,"matchmaking benerin la, gimana si sistem. nya,setiap main musuh dikasih ex glory, sedangkan team. ex mawi lawak. ni game, uda sepi apa. gimana ml, minimal dibenerin lah, orang main ML biar ga stress ini nambah stress, game. rusakk"
1,"sistem nya jelek banget, lawan sama kawan gak seimbang, masih mending kalo kalah tapi tim dan kawan sama sama jago, lah ini kalahnya karna dapat tim gk becus, main di glory aja masih aja ketemu player gk paham item, bukan berarti aku jago banget, tapi cobalah yang benar aja ini mah udah jauh banget bedanya, masa main harus party trus biar sering menang? mending perbaiki sistem sesuaikan dengan kemampuan tiap player, jangan cuma collab sama skin doang, ntar sepi mampus"
1,banyak banget dark sistem disini ilangngin lah moonton kasih musuh yang setimpal
1,susah pilih kasih
1,game asu banyak dark sistem mending kalian gak usah instal dari pada kalian stres dan banyak orang egois
1,kasih tim tu yg bisa main lah...jangan asal kasih aja kau...game broken
1,"gw capek main ini sumpah berjam2 gw main selalu aja kalah, gw bingung main udh bener kagak trol masih aja kalah gw harus gimana sih moonton, ketemu mm trol lah ,mage yg gak meta lah capek moonton serius main game lu, lu juga gak bakal peduli sama komen gw tapi setidaknya baca lah, beri keringanan main solo, gw udh males banget main ini game serius cuman gw kepengen immo sekali aja moonton, please gw ingin immo"
2,"match making nya terlalu tidak adil,tier atas brasa tier GM"
1,ini yang buat game gak mikir apa gimana main berjam jam dpat hikma doang klo ngasih team tu yg setara lah jngn musuh nya pro team sendiri Bot!!!!. giliran party nemunya penjoki game stres
1,Coba dong montoon kalo ngasih tim jngn yang gk imbang sama musuh. Game nya udh ok tpi gitu ngasih tim nya suka gk bener .game makin tolol ajh ini
1,montol tolong la jangan kasih aku team dark sistem monton
5,bagus 👍
5,l love mobile legends
4,Game bagus menarik. sudah pakai wifi jaringan bagus. pas di game saat main suka jumping jaringan.
5,"tolong perbaiki matchmaking nya, nguawor anj tim gajelas, ngasi tim gak ngotak"
5,nice game
2,"ngasi tim gelo smua, giliran musuh ggwp.. ga adil bet cape bnget mvp kala mlu"
5,mantap
1,"kenapa kalau saya main ngelek banget, semakin para mobil legends ini asal saya main selalu ngelek tolong di perbaiki lgi supaya tidak ngelek saat saya sedang main"
5,sangatt memuaskannnn
1,game aneh musuh di kasi yg jago tapi team di kasi yg poke monton monton
1,moonton anjenk kasih temen party yang normal lah . ini dpt partynya tolol semua
1,game banyak ngatur kaya mang aep
1,kalah mulu
1,"buat admin moonton, lu kalo kasih tim ngotak lah yakali disatuin sm room bot yg ketauan dari nickname sm gameplaynya."
1,"kenapa pas saya solo rank dapat team yang suka trol,. tidak mau main tim,. padahal saya udah main serius,. alhasil losetrek"
1,game terburuk yang pernah saya install. sekarang di uninstall.. gak guna 😅
1,game kikir gapernah kasih bansos lol
1,aku jadi setres gara gara mainin ini geme 17x kalah berturut turut dan kalo dih kasih menang cuma 1x aja tolong diperbaiki lagi gemenya soal kalo kalah ga berturut turut makasih!!
1,tolonglah moonton saya berapa kali lose treak terussss kasih nama saya win streak ini dapat tim yg poke pokeee pliss moontonnnn kenapa sih moonton banyak kali dark systemmmm
1,"kasihan bila dapet team yang mengetrol sudah pick posisi tapi di serobot orang lain bahkan bisa dapat posisi yang sama saat akan memilih Hero dan posisi, tolong perbaiki game mu moonton minimal lock posisi saat pick posisi kasihan yg bermain tapi dapat team yg mengetrol"
1,game aneh gue dapet tim drak system Mulu di laporin proses nya 1 jam
1,"main nya mati²an menangin, kalah nya frustasi, dapat tim nya kek bocah, kurang apa coba, klo mau mainin game ini, saran aja pikir banyak kali, ngga dapet prestasi kok"
1,MOONTON SUKA BERBOHONG
1,wooyy admin kembalikan bintang gw dari 36 ke 26 dalam sehari ini maksudnya apaan woyyy cape push rank mulu dari malam ampe pagi gak ada peningkatan malah penurunan
1,ml apasih knp saya tidak muncul buat ganti akun ml bug Mulu kntol udah gitu nunggu lama
1,mbl semakin lama semakin tidak bagus
1,matchmakingnya aneh selalu dapet tim yang dibuang sistem berat selalu berusaha tapi tetep kalah cape gendong orang mulu benerin sistem matchmakingnya tolong biar game lu bisa bertahan
2,Game gaje tim nya gak setara tolong perbaiki moonton
5,jos
3,"Moonton . Masalah jaringan sudah di ganti ,tetapi tetap saja ping naik drastis ,di ping 180 gitu moonton. Buka yt pas nonton MPL aman saja moonton. masa di MLBB PING SELALU TINGGI . Trimaksih..."
5,game terbaik game the beast pokonya i love you moonton
1,tim nya bgus bgt lohh yaa
2,"game gajelas, matchmakingnya buruk kali,iyasi ranknya sama tapi gameplay tim kek ga guna ama tim musuh beda bgt."
1,"GAME SAMPAH GUA KALAH LEBIH DARI 100 KALI, INI GAME BAKAL GUA TUNTUT ASLI DAH"
1,montooon gak jelas
1,game kont01
1,jujur matchmaking sekarang kacau kebanyakan di ketemuin sama orang² kagak ngerti main sama pembagian role tidak merata selain itu seperti komplen gw sebelumnya sistem pembagian rolenya ngebuat permainan terlalu kaku dan tidak berfariasi selain itu terutama dalam pembagian role tank atau romer kasih tarolah dia di tengah juga sampingan sama yang jungler orang² terlalu monoton sama tampletnya yang pembagian di map kecilnya sampe lupa jobdes rolenya
5,i like it
3,ngasih tim tuh yg bener lol
1,"dari mau naik mithik sampe turun ke legend 4 lostrick sampe.... gimana ini game tidak sesuai dengan tim nya,dikasih musuhnya jago²,,giliran saya dapet tim nya amburadul , dapet tim nya selalu egois semua, mentang² wr di bawah 50 di kasihnya parah²,saya juga mau merasakan mithik moonton, parah bgt ini game, tidak sesuatu dengan matching nya🤬🤬🤬🤬parah jir"
1,"maap bang gue kasih bintang 1 karena sistem sinyal nya ga jelas padahal gue maen game lain lancar"" aja aman , dan kartu gue juga Telkomsel jelas bagus punya , gue juga tinggal di jakarta yg kualitas sinyal nya kuat"" jadi tolong perbaiki lg biar ga byk org stres trs gila"
1,kocak main udh serius dapet tim ngga sepadan sesuain lah monton cape nih
5,game sesuai dengan hobi
5,"Tolong lah moonton benerin ini server gw, gw main dari jam 12 Siang sampai jam 7 malam bintang gw malah turun kagak ada naik"" nya anyik ketemu dark sistem melulu cape gw asli dah heran banget padahal main gw udah bagus banget udh perfom tapi tim gw naujubillah kagak ngerti lagi,serasa main 1 vs 9 gw.saran gw lu kasih peraturan baru yg dark sistem pas main, atau ngetrol pas main langsung di ban permanen aja."
1,"MATCMAKING GA BENER TOLOLLLL. BISA BISANYA LS SAMPE PULUHAN KALI, GOBLOKKK JANGAN JADIIN SATU PLAYER YANG ROLE NYA SAMA, REBUTAN JADI NGTROL KONTOLLLLLL"
1,sering leg gak jelas
2,"game gjls dark sistem, jangan download game ini bikin setres soalnya"
5,mntap
1,game nya menarik
2,"Sbnr nya mah sih oke-oke aja buat game nya, hanya saja kebanyakan nya klo main itu bikin darah tinggi, di tambah ketemu tim draksistem mulu, ga cocok buat saya yg gampang emosian"
5,mantap
1,game haram
5,keren
1,MONTON plis kasih tim yang bagus plis
1,dikasih kalah mulu gua
5,game nya bagus muntun kasi saya skin bagus lannh
1,gw kira game ngilangin stres malah stres game burik rak epick tim beban jangan buat game mon
5,mantap
3,ke banyakan dark systm moontoon
1,woyyyy moonton beri lahh aku wss cokk cape lose muluuu lahh taeee
1,game tolol gua trio ketemu akun hasil joki maen nya ke taiii
1,"Moonton sekarang baperan banget, ga bilang kasar aja masih di beri peringatan aneh pengen ngasih bintang 0 aja gua"
1,"tidak menarik sama sekali, dan membuat jengkel, karna pembagian tim yang tidak seimbang. masa tim ku main nya gajelas sedangkan tim lawan keras betul, saranku jangan download"
5,woi moonton kasi la gua menang aja gua mau buktikan kepada kawan gua gu masih mytig kalau gua honor gua di kasi duit plis la moonton
5,good game
4,"dan sekarang pun terjadi lg mohon kerjasamanya kalo nga mau mlbb ku uninstal... jaringan gw lancar sinyal penuh masih sering lag jaringan merah ,jjr aja update skrng ini malah bug.nya semakin mengada ada .... Ingat ya moonton kalo gw sampe uninstal ml semua pda ikut uninstal banyak kendala akhir"" ini dan banyak dark sistem jg apa ini sebuah penutupan gw bermain ml"
1,game makin lama makin rusak Fanny di nerf gak jelas kabel nya padahal keuntungan ml dari Hero Fanny makin lama makin rusak ml udah jaringan suka lag padahal jaringan gue bagus rusak emang
2,"jaringan bagus tiba tiba menghubungkan kembali, naik satu bintang turunnya 2/3 bintang susah amat mau myth pling malas klau jaringan bagus tiba tiba keluar sendiri jadi harus lama nunggu log in lagiii hadeuhh perbaiki deh moonton percuma banyak event tapi banyak big nya juga"
2,tolong lah monton udah 12 kali saya lostrek
1,monton monton lu ngasih tim kek babi babi semua
1,"di kasih tim poke, musuh GG ga logis"
5,keren game na
1,sinyal jlk jadi lah pas machtking sama pas mau masuk game play
3,masih ada bug sinyal entah bug atau cheat di dalam game tapi untuk game on lainya ngga lag
1,"perbaiki lagi masalah jaringan, jaringan bagus tapi di game gak stabil, alhasil kalah dapat perlindungan jaringan buruk, gak guna, makin jauh makin buruk moonton"
1,jelek bru donwload ketemu chat mulu kdng dpt tim gk bisa di ajk kontribusi dpt tim trol semua ml jelek
1,"sumpah, gw main ml di rank honor - glory match ga sepadan sama sekali.. masa iya solo rank satu tim sama baru naik mhytic/akun baru bikin dan lawannya rata rata ex immo smua pliss lah event doang di banyakin, sistem teampick gajelas bat developer asal kasih tim klo gini mulu gbkalan laku ni game, ngotak dikit.!"
5,wow keren bg
1,"moonton tolong perbaiki game ini banyak bug, dengan banyak sekali jaringan lemot, hp patah2.tolong moonton😒🤗"
1,"game taik gw main solo 160 match gak naik naik mytic padahal dari epic doang udah gitu sering ada bugnya lagi ama sinyalnya kadang ngelag ngelag🤭😅,sumpah mending mancing daripada main nih game."
1,"matchmaking tidak adil, selalu berlawanan dgn tim berat dan satu tim tdk seimbang"
5,ini game yang saya suka walaupun saya ga jago tapi yang penting tim nya ga bot jadi de bes game nya walaupun suka ngeleg saya masih suka ko
1,sinyal gua bagus tapi masih aja lag tolong banget perbaiki 😑
1,game najis ngasih musuh ga ngotak
5,"bagus sih tpi moonton perubahindong manusi manusia yg blom cukup umur ngapain dikasih main biar gk dapat tim drank sistem trus.capek tau main mala ngerti trus suruh maju lh suruh mundur lh gk ngerti rotasi dan yg ego setinggi angkasa.harus buat peraturan,misal ny kalau mau main harus sken KTP buat yg main dewasa ini ank TK masih udh main kn hancur permainan 😮‍💨😮‍💨😮‍💨"
1,Gak Ada seru serunya ini game Maen serasa Perang beneran Penuh tekanan Udah gitu Sistem Gacha nya Kikir Parah Kalo kalian mau download mending jangan Ini game ngerusak mental dan fisik belum lagi ketemu musuh top global temen bot komputer Mudah kan anjg Developer Buta Laporan
3,Ni gimna sih Kok event ramadhan di aku saya tidak bsa di draw?
1,"game apa si ini di kasih tim ga jelas,joy gold lane,draksistem,ga bisa hyper maksa hyper,tolong lah moonton saya sudah nahan diri saya untuk memberikan bintang 1 tapi saya lelah moonton,akun MAMA SEKSOY tolong dikasih Winstreak lah cape saya main solo lostreak mulu,nanti kalo saya winstreak saya kasih bintang 5"
5,"Hay moon toon, kenapa saya tidak bisa mode ranked, padahal saya sudah coba ganti aku tetep masih ngk bisa, pas aku selidiki, dan si situ aku kaget lihat bacaanya, di situ saya langsung paham , jadi saya akan membuat akun baru di ml, jadi kekurangan nya itu adalah. Selalu colab terus, sampai "" mb aku penuh, jadi cuma ngurangin mb doang ya moonton 🙏🏻☺"
5,bagus banget orang2 banyak yang menderita tapi saya ke epic cuma losetreak 4 kali
2,"menang satu kali,kalah 10 kali..kenapa macam babi ya skrg monton..takbpernah bgi wind strike.sial punya monton"
1,game tolol di kasih tim jelek Mulu merugikan sekali
1,game nya kurang menarik gua main 15 jam gk naik yg ada turun jangan di download game ini
1,game tolol
4,siiiip
1,KENAPA SAYA TIDAK BISA MASUK KE ML
1,"kecewa,baru mau naik level penuh perjuangan,,tau2 udh turun level ajh"
2,game doang bagus tapi jaringan masih 999ms tolong di perbaiki moonton
1,update terbaru tentang pemilihan lane nda jellas... kocak bikin jengkel player yg gak pernah main jungler pun d kasi main d role yg gak pernah d main kan sama dia... kalau mau update yg sering d keluhkan sama player aja nda usah yg aneh aneh
1,game lol isinya drak sistem
4,tiap hari ketem tim gak jelass semuaa bikin emosi aja
1,gamenya bagus
5,pengisi waktu luang
1,tolol ngasi tim gak seimbang
5,senang l
3,lumayan
2,player nya game ini udah pada pindah ke game sebelah...moonton udah mulai sepi playernya...servernya sudah jelek..gak beres
1,game kebanyakan nge bug GAME SAMPAH
2,"saya kasih bintang dua, akhir2 ini banyak bug nya, semakin banyak update, semakin GK karuan,"
5,game yang sangat baik tpi bg monton kasih aku tim jago lawan bot pls ya bg monton ni awa kasih 5 bintang hehe
2,"tolong lah jangan ngasi bot atau orang gajelas jadi satu tim sama kita, sedangkan lawannya jago banget kaya pemain esport, bikin stres bgt"
5,gamenya seru karena mati suri
1,"entahlah Mythic main menang 1x kalah 17x kali terusan begini lama lama gaada yang main mobillegend,mending pindah game sebelah"
5,"Game paling diminati seluruh dunia tapi jaringan tdk ada yg bener Jgn cuma blng jringn sekitr yg tdk bgus, servernya tolon dipertingkat Tolong diperbaiki saya msih mau main game ini"
5,sangat bagus saya suka
1,perbaiki sistem matcmaking masak kawan ku bot semua
1,"Sistem matchmakingnya diperbaiki moonton, masa kalah mulu"
5,jaringan parah lg nya merah merah pink gk bisa jalan muter2 aja kondisi terputus putus setiap main pahal sinyal bgus kok makin pembaruin makin parah aja
4,baru update jadi frame
1,"bikinlah sistem matching yang seimbang, masa iya dari kemarin tiap set up lane pada rebutan satu lane semua, mana yang di rebutin role roam pula, dan ga ada yang bisa goldlane termasuk gua, dimohon lah dengan sangat agar setidaknya dalam satu match itu ketemu nya sama player yang role mastery nya masing masing, jangan ada yang samaan, kasian yang rasio lanenya udah 40 keatas, udah susah susah naikin rasio nya malah turunnya cepet banget karna harus ngalah sama yang laen biar ngga egois"
1,Nerf Lucas!
1,game apa ini gak jelas sangat merugikan buat yg solo player .
5,geme yang sangat ramah
1,game sampah
1,game minus dari match dan tim tim somplak
5,sippp
1,jangan kasih kalah trus lha moontonn
3,sangat sangat kecewa dengan game ini masalah koneksi sinyal ga setabil suka kluar game dan perangkt panas berlebihan tolong di perbaiki lah monton.
1,"pembagian tim sangat buruk, benar-benar buruk, mengecewakan."
1,"saya kasi bintang satu,game nya bagus tapi sayang sering dapat tim yg tolok drak sistem mulu di kasi guliran mulu jago"" ada yg ngetrol lh dan bocah"" kek gini lama"" pensi gue main ini game dah udh gk seru soalnya dapat tim draksistem mulu tiap solo rank"
